,player_id,season,Age,Competition,Club,club_id,position_group,New_season,Squad,Appearances,club_clean_sheet,player_clean_sheet,Goals conceded,PPG,Goals,Own goals,Assists,Penalty goals,Yellow cards,Second yellow cards,Red cards,Substitutions on,Substitutions off,Minutes played,Minutes per goal,market_value
351,51676,2021,31,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,1,1,8,0,0,0.0,0,0,0,0,0,0,0,1,0,4,0,1000000.0
355,160241,2021,26,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,30,26,8,0,0,1.5,2,0,3,0,5,0,0,7,14,1530,765,6000000.0
356,223974,2021,24,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,32,28,8,0,0,1.57,2,0,0,0,5,0,0,2,6,2202,1101,10000000.0
357,263801,2021,26,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,12,3,8,0,0,1.33,0,0,0,0,0,0,0,3,0,2,0,1000000.0
358,318204,2021,23,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,32,32,8,0,0,1.34,3,1,13,0,5,0,0,1,5,2761,920,20000000.0
360,523913,2021,19,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,125000.0
362,796429,2021,17,Bundesliga,TSG 1899 Hoffenheim,533,Defender,False,11,2,8,0,0,0.0,0,0,0,0,0,0,0,2,0,39,0,3000000.0
364,86202,2017,24,Premier League,Chelsea FC,631,Defender,True,36,27,16,0,0,2.04,2,0,1,0,4,0,0,2,0,2336,1168,40000000.0
366,173859,2017,25,Premier League,Chelsea FC,631,Defender,False,31,22,16,0,0,2.09,1,0,1,0,0,0,0,10,7,1094,1094,20000000.0
367,181778,2017,22,Premier League,Chelsea FC,631,Defender,False,12,5,16,0,0,1.2,0,0,1,0,0,0,0,2,1,279,0,20000000.0
369,303254,2017,19,Premier League,Chelsea FC,631,Defender,False,3,0,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
371,392771,2017,16,Premier League,Chelsea FC,631,Defender,False,12,1,16,0,0,3.0,0,0,0,0,0,0,0,1,0,10,0,5000000.0
372,161869,2018,25,Ligue 1,AS Monaco,162,Defender,False,26,26,0,0,0,0.88,0,0,3,0,5,0,0,4,0,2072,0,15000000.0
373,202591,2018,21,Ligue 1,AS Monaco,162,Defender,False,35,22,0,0,0,0.59,1,0,3,0,3,0,0,1,4,1827,1827,15000000.0
375,258254,2018,25,Ligue 1,AS Monaco,162,Defender,False,31,25,0,0,0,0.96,0,0,1,0,8,1,0,0,1,2226,0,10000000.0
376,296422,2018,21,Ligue 1,AS Monaco,162,Defender,False,18,18,0,0,0,1.22,0,1,3,0,4,0,0,0,1,1595,0,12000000.0
377,410185,2018,20,Ligue 1,AS Monaco,162,Defender,False,7,4,0,0,0,2.25,0,0,0,0,1,0,0,0,1,356,0,4000000.0
380,57500,2018,28,Premier League,Chelsea FC,631,Defender,False,38,38,16,0,0,1.89,1,0,6,0,4,0,0,0,1,3403,3403,35000000.0
381,86202,2018,25,Premier League,Chelsea FC,631,Defender,False,35,33,16,0,0,1.85,1,0,0,0,7,0,0,0,3,2874,2874,50000000.0
384,181778,2018,23,Premier League,Chelsea FC,631,Defender,True,16,10,16,0,0,1.7,0,0,0,0,0,0,0,3,0,660,0,15000000.0
387,392771,2018,17,Premier League,Chelsea FC,631,Defender,False,4,0,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10000000.0
389,203746,2019,26,Ligue 1,AS Monaco,162,Defender,True,24,19,7,0,0,1.32,0,0,2,0,2,0,2,8,1,1066,0,6500000.0
390,249730,2019,25,Ligue 1,AS Monaco,162,Defender,False,25,20,7,0,0,1.45,2,0,0,0,2,0,0,0,2,1756,878,11000000.0
391,258254,2019,26,Ligue 1,AS Monaco,162,Defender,False,15,13,7,0,0,1.77,0,0,0,0,2,0,1,0,3,1060,0,4800000.0
392,296422,2019,22,Ligue 1,AS Monaco,162,Defender,True,25,21,7,0,0,1.24,0,1,0,0,4,0,0,3,0,1676,0,6500000.0
396,203746,2020,27,Ligue 1,AS Monaco,162,Defender,False,35,33,15,0,0,1.97,1,0,4,0,6,0,0,6,12,2228,2228,12000000.0
397,249730,2020,26,Ligue 1,AS Monaco,162,Defender,False,33,28,15,0,0,2.07,5,0,1,0,7,0,0,6,1,2084,417,12000000.0
398,296422,2020,23,Ligue 1,AS Monaco,162,Defender,False,33,24,15,0,0,2.13,0,0,4,0,2,0,0,18,2,645,0,6500000.0
401,463603,2020,19,Ligue 1,AS Monaco,162,Defender,False,38,35,15,0,0,2.03,2,0,1,0,5,0,0,3,6,2871,1436,28000000.0
402,536507,2020,20,Ligue 1,AS Monaco,162,Defender,False,4,2,15,0,0,1.5,0,0,0,0,1,0,0,1,1,92,0,1300000.0
403,569383,2020,18,Ligue 1,AS Monaco,162,Defender,False,25,9,15,0,0,2.11,0,0,0,0,2,0,0,6,0,346,0,6000000.0
405,161869,2021,28,Ligue 1,AS Monaco,162,Defender,False,32,17,11,0,0,1.53,0,0,0,0,6,0,0,5,6,949,0,8000000.0
408,375137,2021,21,Ligue 1,AS Monaco,162,Defender,True,36,28,11,0,0,1.82,0,0,1,0,1,0,0,18,4,1188,0,7000000.0
409,386047,2021,23,Ligue 1,AS Monaco,162,Defender,False,36,32,11,0,0,1.81,1,0,0,0,5,0,0,2,4,2723,2723,17000000.0
413,574671,2021,20,Ligue 1,AS Monaco,162,Defender,False,17,7,11,0,0,1.57,0,0,0,0,2,1,0,2,0,450,0,5000000.0
415,789082,2021,20,Ligue 1,AS Monaco,162,Defender,False,17,17,11,0,0,2.0,2,0,1,0,3,0,0,5,6,1121,561,18000000.0
417,148153,2017,25,Premier League,Brighton & Hove Albion,1237,Defender,False,38,38,10,0,0,1.05,1,4,1,0,7,0,0,0,0,3420,3420,10000000.0
420,103427,2018,28,Premier League,Manchester United,985,Defender,False,28,24,7,0,0,1.58,1,1,0,0,1,0,0,0,1,2128,2128,20000000.0
424,286384,2018,24,Premier League,Manchester United,985,Defender,False,21,12,7,0,0,2.17,0,0,0,0,0,0,1,4,2,637,0,25000000.0
425,357147,2018,19,Premier League,Manchester United,985,Defender,False,22,16,7,0,0,1.69,0,0,2,0,3,0,0,4,6,1014,0,20000000.0
426,14086,2019,33,Premier League,Manchester United,985,Defender,False,20,12,13,0,0,1.5,0,0,0,0,5,0,0,2,1,953,0,3200000.0
428,177907,2019,26,Premier League,Manchester United,985,Defender,True,38,38,13,0,0,1.74,1,0,1,0,6,0,0,0,0,3420,3420,56000000.0
431,286384,2019,25,Premier League,Manchester United,985,Defender,False,14,4,13,0,0,2.5,0,0,0,0,0,0,0,3,0,147,0,17500000.0
432,315131,2019,21,Premier League,Manchester United,985,Defender,True,3,3,13,0,0,2.33,0,0,0,0,1,0,0,1,1,135,0,6300000.0
433,342046,2019,21,Premier League,Manchester United,985,Defender,False,14,5,13,0,0,1.6,0,0,0,0,0,0,0,3,0,186,0,8000000.0
435,477758,2019,21,Premier League,Manchester United,985,Defender,True,36,35,13,0,0,1.77,0,0,4,0,8,0,0,1,2,3071,0,32000000.0
436,507700,2019,18,Premier League,Manchester United,985,Defender,False,29,17,13,0,0,1.76,1,0,1,0,6,0,0,6,5,1005,1005,11000000.0
438,183288,2020,24,Premier League,Manchester United,985,Defender,False,34,32,14,0,0,1.84,1,1,5,0,8,0,0,2,3,2654,2654,35000000.0
439,184573,2020,25,Premier League,Manchester United,985,Defender,False,34,29,14,0,0,2.0,1,0,1,0,0,0,0,0,1,2586,2586,24000000.0
443,342046,2020,22,Premier League,Manchester United,985,Defender,False,30,9,14,0,0,1.67,0,1,0,0,2,0,0,5,1,400,0,8000000.0
445,507700,2020,19,Premier League,Manchester United,985,Defender,False,20,4,14,0,0,2.25,0,0,0,0,0,0,0,2,0,186,0,10000000.0
448,126664,2021,27,Premier League,Everton FC,29,Defender,False,14,13,8,0,0,1.15,0,1,0,0,4,0,0,0,0,1170,0,25000000.0
449,258883,2021,24,Premier League,Everton FC,29,Defender,False,37,15,8,0,0,0.67,0,0,1,0,1,1,0,4,1,1016,0,4000000.0
450,289446,2021,26,Premier League,Everton FC,29,Defender,False,14,13,8,0,0,1.62,0,0,0,0,3,0,0,2,3,847,0,20000000.0
452,348623,2021,24,Premier League,Everton FC,29,Defender,False,35,25,8,0,0,1.08,2,1,1,0,7,0,1,2,1,2134,1067,18000000.0
455,591193,2021,20,Premier League,Everton FC,29,Defender,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2200000.0
458,14086,2019,33,Serie A,Inter Milan,46,Defender,False,18,18,14,0,0,1.94,4,0,4,0,1,0,0,5,6,1186,297,3200000.0
459,44327,2019,31,Serie A,Inter Milan,46,Defender,False,37,7,14,0,0,2.43,0,0,0,0,3,0,0,2,1,525,0,2400000.0
461,55769,2019,30,Serie A,Inter Milan,46,Defender,False,30,22,14,0,0,2.36,4,0,0,0,6,0,0,7,4,1399,350,10500000.0
463,124555,2019,26,Serie A,Inter Milan,46,Defender,False,36,26,14,0,0,2.27,2,0,6,0,3,0,0,8,10,1578,789,9500000.0
464,198116,2019,21,Serie A,Inter Milan,46,Defender,False,21,3,14,0,0,2.33,0,0,0,0,0,0,0,3,0,24,0,4000000.0
465,198116,2019,21,Serie A,Inter Milan,46,Defender,False,21,3,14,0,0,2.33,0,0,0,0,0,0,0,3,0,24,0,4000000.0
466,204069,2019,24,Serie A,Inter Milan,46,Defender,False,34,32,14,0,0,2.22,0,1,2,0,7,1,0,2,2,2628,0,48000000.0
467,312862,2019,25,Serie A,Inter Milan,46,Defender,False,1,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9500000.0
470,44327,2020,32,Serie A,Inter Milan,46,Defender,False,37,8,16,0,0,2.75,0,0,1,0,2,0,0,0,1,704,0,1000000.0
472,54906,2020,30,Serie A,Inter Milan,46,Defender,True,34,26,16,0,0,2.58,3,0,4,0,4,0,0,12,12,1160,387,7000000.0
473,55769,2020,31,Serie A,Inter Milan,46,Defender,False,32,19,16,0,0,2.47,3,0,0,0,2,0,0,12,1,689,230,5000000.0
476,312862,2020,26,Serie A,Inter Milan,46,Defender,False,2,0,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4000000.0
477,312862,2020,26,Serie A,Inter Milan,46,Defender,False,2,0,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4000000.0
478,315853,2020,21,Serie A,Inter Milan,46,Defender,False,36,33,16,0,0,2.45,0,0,3,0,6,0,0,0,4,2926,0,60000000.0
481,14086,2021,35,Premier League,Aston Villa,405,Defender,True,36,24,11,0,0,1.38,0,1,2,0,2,0,0,14,4,1238,0,1000000.0
482,126664,2021,27,Premier League,Aston Villa,405,Defender,True,16,16,11,0,0,1.19,0,0,4,0,2,0,0,0,3,1273,0,25000000.0
483,215118,2021,26,Premier League,Aston Villa,405,Defender,False,17,11,11,0,0,1.36,1,0,0,0,1,0,0,2,1,830,830,10000000.0
484,233124,2021,25,Premier League,Aston Villa,405,Defender,False,26,7,11,0,0,1.14,1,0,0,0,0,0,0,3,1,395,395,4000000.0
485,250478,2021,25,Premier League,Aston Villa,405,Defender,False,20,17,11,0,0,0.94,1,1,1,0,2,0,0,0,3,1433,1433,17000000.0
486,253677,2021,28,Premier League,Aston Villa,405,Defender,False,36,36,11,0,0,1.22,1,0,3,0,11,0,0,1,0,3188,3188,30000000.0
487,342046,2021,23,Premier League,Aston Villa,405,Defender,False,17,9,11,0,0,1.44,0,0,0,0,1,0,0,3,1,505,0,7000000.0
488,354352,2021,26,Premier League,Aston Villa,405,Defender,False,1,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7000000.0
490,425334,2021,23,Premier League,Aston Villa,405,Defender,False,38,38,11,0,0,1.18,4,0,3,0,8,0,0,0,3,3380,845,25000000.0
495,90681,2017,26,Premier League,Everton FC,29,Defender,False,2,2,10,0,0,1.5,0,0,0,0,0,0,0,0,1,134,0,15000000.0
496,90681,2017,26,Premier League,Everton FC,29,Defender,False,2,2,10,0,0,1.5,0,0,0,0,0,0,0,0,1,134,0,15000000.0
498,258883,2017,20,Premier League,Everton FC,29,Defender,False,24,19,10,0,0,1.37,0,0,2,0,2,0,0,2,0,1588,0,5000000.0
499,348623,2017,20,Premier League,Everton FC,29,Defender,False,27,15,10,0,0,1.73,0,0,0,0,3,0,0,2,0,1182,0,7000000.0
501,157495,2019,24,Premier League,Manchester City,281,Defender,False,27,19,18,0,0,2.32,0,0,2,0,3,0,0,1,6,1496,0,28000000.0
503,182712,2019,25,Premier League,Manchester City,281,Defender,True,34,17,18,0,0,2.18,0,0,0,0,4,0,0,4,1,1204,0,36000000.0
504,186590,2019,25,Premier League,Manchester City,281,Defender,False,21,16,18,0,0,2.19,0,0,0,0,0,0,0,4,1,1118,0,36000000.0
506,277179,2019,22,Premier League,Manchester City,281,Defender,False,15,6,18,0,0,2.0,0,0,0,0,1,0,0,2,0,421,0,17500000.0
507,466794,2019,18,Premier League,Manchester City,281,Defender,False,20,13,18,0,0,2.54,0,0,0,0,1,0,0,5,3,788,0,6300000.0
510,176553,2020,26,Premier League,Manchester City,281,Defender,False,28,16,19,0,0,2.38,0,0,0,0,1,0,0,2,0,1342,0,45000000.0
512,182712,2020,26,Premier League,Manchester City,281,Defender,False,34,28,19,0,0,2.18,2,0,4,0,5,0,1,1,3,2302,1151,55000000.0
513,186590,2020,26,Premier League,Manchester City,281,Defender,False,34,22,19,0,0,2.5,4,0,0,0,0,0,1,0,0,1934,484,30000000.0
514,203853,2020,23,Premier League,Manchester City,281,Defender,False,28,20,19,0,0,2.3,0,0,0,0,0,0,0,5,1,1474,0,25000000.0
520,176553,2021,27,Premier League,Manchester City,281,Defender,False,35,33,21,0,0,2.52,4,0,0,0,5,0,1,0,5,2834,709,45000000.0
521,177476,2021,26,Premier League,Manchester City,281,Defender,False,36,14,21,0,0,2.64,2,0,0,0,0,0,0,4,2,920,460,25000000.0
522,182712,2021,27,Premier League,Manchester City,281,Defender,False,37,36,21,0,0,2.42,1,0,7,0,7,0,0,0,1,3228,3228,65000000.0
526,576121,2021,18,Premier League,Manchester City,281,Defender,False,6,0,21,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0
527,581669,2021,18,Premier League,Manchester City,281,Defender,False,7,1,21,0,0,3.0,0,0,0,0,0,0,0,1,0,3,0,800000.0
529,15452,2018,32,Serie A,SSC Napoli,6195,Defender,False,26,20,16,0,0,2.1,1,0,0,0,4,0,0,1,0,1712,1712,5000000.0
533,124715,2018,26,Serie A,SSC Napoli,6195,Defender,False,34,17,16,0,0,2.29,0,0,0,0,5,0,0,2,2,1375,0,17000000.0
534,126656,2018,27,Serie A,SSC Napoli,6195,Defender,False,27,16,16,0,0,2.13,1,0,3,0,2,0,0,4,3,1153,1153,23000000.0
536,200056,2018,24,Serie A,SSC Napoli,6195,Defender,False,38,27,16,0,0,2.19,0,0,2,0,4,0,0,3,5,2109,0,23000000.0
537,278531,2018,21,Serie A,SSC Napoli,6195,Defender,False,34,12,16,0,0,2.08,0,0,0,0,0,0,0,6,1,723,0,4000000.0
538,48002,2019,31,Premier League,West Ham United,379,Defender,False,36,31,8,0,0,1.23,2,1,0,0,4,0,0,0,1,2787,1394,6500000.0
541,181380,2019,25,Premier League,West Ham United,379,Defender,False,24,17,8,0,0,1.18,0,0,1,0,4,1,0,7,2,932,0,6500000.0
542,272622,2019,22,Premier League,West Ham United,379,Defender,False,36,32,8,0,0,1.03,3,0,1,0,8,0,0,1,1,2766,922,28000000.0
545,48002,2020,32,Premier League,West Ham United,379,Defender,False,29,28,11,0,0,1.64,3,0,0,0,4,0,0,0,1,2493,831,2500000.0
546,92571,2020,30,Premier League,West Ham United,379,Defender,False,36,36,11,0,0,1.81,0,0,8,0,3,0,0,0,2,3172,0,5000000.0
548,140191,2020,27,Premier League,West Ham United,379,Defender,False,29,14,11,0,0,1.07,1,0,1,0,2,0,0,8,3,564,564,2500000.0
549,157672,2020,27,Premier League,West Ham United,379,Defender,False,35,34,11,0,0,1.79,0,0,7,0,3,0,0,0,1,3055,0,12000000.0
557,100986,2017,25,Ligue 1,Paris Saint-Germain,583,Defender,False,35,24,18,0,0,2.25,4,0,3,0,3,0,0,8,2,1571,393,15000000.0
558,126710,2017,24,Ligue 1,Paris Saint-Germain,583,Defender,False,30,20,18,0,0,2.45,2,0,1,0,1,0,0,1,3,1707,854,20000000.0
560,282041,2017,21,Ligue 1,Paris Saint-Germain,583,Defender,False,35,28,18,0,0,2.5,0,0,0,0,6,2,0,1,0,2424,0,30000000.0
565,126719,2018,25,Ligue 1,Paris Saint-Germain,583,Defender,True,25,25,11,0,0,2.28,1,0,3,0,6,0,1,4,5,1839,1839,15000000.0
566,181767,2018,24,Ligue 1,Paris Saint-Germain,583,Defender,False,31,30,11,0,0,2.57,3,0,2,0,2,0,1,0,1,2695,898,65000000.0
568,282041,2018,22,Ligue 1,Paris Saint-Germain,583,Defender,False,28,24,11,0,0,2.25,0,1,1,0,4,0,1,1,1,2009,0,30000000.0
569,460629,2018,19,Ligue 1,Paris Saint-Germain,583,Defender,False,21,17,11,0,0,2.35,0,0,2,0,2,0,0,8,2,913,0,12000000.0
573,312862,2017,23,Ligue 1,OGC Nice,417,Defender,False,1,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12000000.0
574,312862,2017,23,Ligue 1,OGC Nice,417,Defender,False,1,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,12000000.0
575,318523,2017,19,Ligue 1,OGC Nice,417,Defender,False,6,1,7,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,150000.0
577,16136,2018,34,Ligue 1,OGC Nice,417,Defender,False,36,36,16,0,0,1.56,1,0,1,0,11,0,0,0,1,3227,3227,1500000.0
578,170544,2018,25,Ligue 1,OGC Nice,417,Defender,True,34,33,16,0,0,1.58,0,0,0,0,8,1,0,0,0,2938,0,9000000.0
579,318523,2018,20,Ligue 1,OGC Nice,417,Defender,False,1,0,16,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1500000.0
581,416108,2018,22,Ligue 1,OGC Nice,417,Defender,False,29,29,16,0,0,1.38,6,0,1,0,8,0,0,4,2,2262,377,20000000.0
582,16136,2019,35,Ligue 1,OGC Nice,417,Defender,False,21,21,4,0,0,1.48,1,1,0,0,7,0,0,0,0,1890,1890,800000.0
583,170544,2019,26,Ligue 1,OGC Nice,417,Defender,False,15,15,4,0,0,1.53,3,0,0,0,3,0,1,2,4,1104,368,5500000.0
584,344596,2019,20,Ligue 1,OGC Nice,417,Defender,False,23,19,4,0,0,1.63,1,0,0,0,2,0,0,3,3,1451,1451,16000000.0
585,416108,2019,23,Ligue 1,OGC Nice,417,Defender,False,13,13,4,0,0,1.31,1,0,2,0,5,0,0,1,4,1006,1006,20000000.0
588,313094,2020,21,Ligue 1,OGC Nice,417,Defender,False,31,30,9,0,0,1.43,1,0,0,0,5,1,0,6,10,2128,2128,6000000.0
591,458715,2020,22,Ligue 1,OGC Nice,417,Defender,False,32,15,9,0,0,1.6,0,0,0,0,3,0,1,3,2,1046,0,3500000.0
593,605184,2020,20,Ligue 1,OGC Nice,417,Defender,True,15,15,9,0,0,1.67,1,0,0,0,5,0,0,0,2,1332,1332,12000000.0
596,241229,2021,27,Ligue 1,OGC Nice,417,Defender,False,13,8,14,0,0,2.25,0,0,0,0,1,0,0,4,3,412,0,6000000.0
597,290017,2021,27,Ligue 1,OGC Nice,417,Defender,False,16,11,14,0,0,2.09,0,0,0,0,2,0,0,4,5,544,0,4000000.0
600,416108,2021,25,Ligue 1,OGC Nice,417,Defender,False,21,17,14,0,0,1.29,2,0,2,0,4,0,0,4,7,1143,572,15000000.0
601,458715,2021,23,Ligue 1,OGC Nice,417,Defender,False,2,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,3000000.0
603,605184,2021,21,Ligue 1,OGC Nice,417,Defender,False,37,36,14,0,0,1.83,1,0,0,0,6,0,0,1,2,3116,3116,20000000.0
604,891998,2021,17,Ligue 1,OGC Nice,417,Defender,False,5,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
605,904707,2021,17,Ligue 1,OGC Nice,417,Defender,False,2,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
606,87884,2019,28,Serie A,SSC Napoli,6195,Defender,False,33,24,8,0,0,1.58,0,0,2,0,8,0,0,2,4,1968,0,12000000.0
607,93128,2019,28,Serie A,SSC Napoli,6195,Defender,False,27,25,8,0,0,1.44,0,1,0,0,7,0,1,1,2,2107,0,56000000.0
609,111347,2019,29,Serie A,SSC Napoli,6195,Defender,False,9,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2800000.0
610,123261,2019,29,Serie A,SSC Napoli,6195,Defender,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,4800000.0
611,124715,2019,27,Serie A,SSC Napoli,6195,Defender,False,31,22,8,0,0,1.73,1,0,1,0,3,0,1,2,2,1787,1787,13500000.0
613,126711,2019,27,Serie A,SSC Napoli,6195,Defender,False,13,4,8,0,0,1.75,0,0,0,0,0,0,0,1,1,256,0,12000000.0
614,169880,2019,25,Serie A,SSC Napoli,6195,Defender,False,37,33,8,0,0,1.52,3,0,4,0,5,0,0,0,0,2970,990,16000000.0
616,278531,2019,22,Serie A,SSC Napoli,6195,Defender,False,38,9,8,0,0,1.44,0,0,0,0,2,0,0,4,1,524,0,4000000.0
618,60583,2020,31,Ligue 1,LOSC Lille,1082,Defender,False,23,6,21,0,0,2.17,0,0,0,0,1,0,0,2,4,320,0,1200000.0
619,126673,2020,28,Ligue 1,LOSC Lille,1082,Defender,False,10,3,21,0,0,2.33,0,0,0,0,1,0,0,2,0,143,0,4000000.0
620,126673,2020,28,Ligue 1,LOSC Lille,1082,Defender,False,10,3,21,0,0,2.33,0,0,0,0,1,0,0,2,0,143,0,4000000.0
623,357796,2020,20,Ligue 1,LOSC Lille,1082,Defender,False,37,26,21,0,0,2.31,1,0,2,0,4,0,0,12,5,1254,1254,6000000.0
624,361093,2020,20,Ligue 1,LOSC Lille,1082,Defender,False,38,37,21,0,0,2.22,0,0,0,0,3,0,0,0,2,3311,0,28000000.0
628,54906,2021,31,Serie A,Inter Milan,46,Defender,False,34,25,15,0,0,2.04,2,0,1,0,4,0,0,7,9,1507,754,5000000.0
629,55769,2021,32,Serie A,Inter Milan,46,Defender,False,38,20,15,0,0,2.2,1,0,1,0,2,0,0,11,1,991,991,3000000.0
633,315853,2021,22,Serie A,Inter Milan,46,Defender,False,32,31,15,0,0,2.35,1,0,3,0,4,0,0,2,16,2321,2321,60000000.0
635,614498,2021,19,Serie A,Inter Milan,46,Defender,False,2,0,15,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50000.0
636,731491,2021,18,Serie A,Inter Milan,46,Defender,False,5,0,15,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
638,177907,2018,25,Premier League,Leicester City,1003,Defender,False,32,31,10,0,0,1.29,3,0,0,0,6,0,1,0,2,2599,866,50000000.0
639,214056,2018,23,Premier League,Leicester City,1003,Defender,False,10,9,10,0,0,1.44,0,0,0,0,2,0,0,2,1,640,0,7000000.0
640,215876,2018,24,Premier League,Leicester City,1003,Defender,True,38,35,10,0,0,1.34,2,0,7,0,7,0,0,0,2,3125,1563,25000000.0
644,215876,2019,25,Premier League,Leicester City,1003,Defender,False,28,28,13,0,0,1.79,3,0,2,0,1,0,0,0,0,2520,840,32000000.0
645,293168,2019,21,Premier League,Leicester City,1003,Defender,False,1,0,13,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7000000.0
647,320141,2019,23,Premier League,Leicester City,1003,Defender,False,35,34,13,0,0,1.65,1,0,1,0,4,0,1,0,0,3037,3037,32000000.0
651,214056,2020,25,Premier League,Leicester City,1003,Defender,False,27,12,11,0,0,1.67,1,0,0,0,3,0,0,4,2,719,719,5000000.0
652,215876,2020,26,Premier League,Leicester City,1003,Defender,False,21,15,11,0,0,1.33,0,0,1,0,3,0,0,5,3,956,0,30000000.0
655,413220,2020,22,Premier League,Leicester City,1003,Defender,False,23,23,11,0,0,1.87,2,0,2,0,4,0,0,0,0,2070,1035,17000000.0
656,475411,2020,19,Premier League,Leicester City,1003,Defender,False,29,28,11,0,0,1.64,0,0,1,0,7,0,0,1,5,2265,0,40000000.0
657,475411,2020,19,Premier League,Leicester City,1003,Defender,False,29,28,11,0,0,1.64,0,0,1,0,7,0,0,1,5,2265,0,40000000.0
661,49723,2017,27,Bundesliga,Eintracht Frankfurt,24,Defender,False,26,24,7,0,0,1.54,2,0,4,0,3,0,0,2,4,1893,947,5000000.0
663,146258,2017,23,Bundesliga,Eintracht Frankfurt,24,Defender,False,28,23,7,0,0,1.3,0,0,2,0,4,0,0,4,8,1669,0,7000000.0
665,54935,2019,32,Serie A,ACF Fiorentina,430,Defender,True,32,27,11,0,0,1.41,1,0,0,0,8,1,0,0,1,2358,2358,1200000.0
667,124555,2019,26,Serie A,ACF Fiorentina,430,Defender,False,1,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9500000.0
668,163639,2019,27,Serie A,ACF Fiorentina,430,Defender,False,38,15,11,0,0,1.27,0,0,0,0,3,0,0,7,2,830,0,2800000.0
670,298975,2019,21,Serie A,ACF Fiorentina,430,Defender,True,37,35,11,0,0,1.29,0,0,2,0,4,0,0,5,10,2652,0,9500000.0
671,312862,2019,25,Serie A,ACF Fiorentina,430,Defender,True,35,31,11,0,0,1.23,0,0,8,0,8,0,1,2,8,2489,0,9500000.0
673,380350,2019,21,Serie A,ACF Fiorentina,430,Defender,False,17,9,11,0,0,1.0,0,0,0,0,2,0,0,3,1,609,0,4500000.0
674,404260,2019,19,Serie A,ACF Fiorentina,430,Defender,False,31,2,11,0,0,3.0,0,0,0,0,0,0,0,2,0,6,0,1300000.0
675,413507,2019,21,Serie A,ACF Fiorentina,430,Defender,False,37,37,11,0,0,1.32,5,0,0,0,9,0,0,1,0,3257,651,24000000.0
676,51100,2021,34,Bundesliga,Hertha BSC,44,Defender,False,31,27,7,0,0,0.85,0,0,0,0,1,0,0,1,6,2238,0,700000.0
679,117482,2021,27,Bundesliga,Hertha BSC,44,Defender,False,4,1,7,0,0,0.0,0,0,0,0,0,0,0,1,0,20,0,100000.0
680,160938,2021,26,Bundesliga,Hertha BSC,44,Defender,False,12,12,7,0,0,0.92,0,0,1,0,1,0,1,0,0,1052,0,4500000.0
681,162434,2021,26,Bundesliga,Hertha BSC,44,Defender,False,27,26,7,0,0,1.15,1,0,0,0,3,0,0,4,1,2028,2028,6500000.0
685,338032,2021,23,Bundesliga,Hertha BSC,44,Defender,False,13,11,7,0,0,1.18,0,0,0,0,1,0,0,5,3,561,0,3000000.0
686,364938,2021,22,Bundesliga,Hertha BSC,44,Defender,False,10,9,7,0,0,0.56,0,0,0,0,1,0,0,7,1,347,0,2500000.0
687,432281,2021,19,Bundesliga,Hertha BSC,44,Defender,False,19,12,7,0,0,1.08,0,0,1,0,2,0,0,3,4,755,0,5000000.0
689,605225,2021,19,Bundesliga,Hertha BSC,44,Defender,False,2,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
690,692734,2021,17,Bundesliga,Hertha BSC,44,Defender,False,19,13,7,0,0,1.23,1,0,0,0,0,0,0,7,1,711,711,4500000.0
694,59016,2017,25,Bundesliga,Bayern Munich,27,Defender,False,23,23,14,0,0,2.7,2,0,3,0,1,0,0,6,3,1551,776,50000000.0
