,player_id,season,Age,Competition,Club,club_id,position_group,New_season,Squad,Appearances,club_clean_sheet,player_clean_sheet,Goals conceded,PPG,Goals,Own goals,Assists,Penalty goals,Yellow cards,Second yellow cards,Red cards,Substitutions on,Substitutions off,Minutes played,Minutes per goal,market_value
3735,145707,2017,25,Premier League,Manchester City,281,1,False,36,23,19,0,0,2.48,3,0,1,0,2,0,0,10,2,1340,447,20000000.0
3737,176553,2017,23,Premier League,Manchester City,281,1,False,14,9,19,0,0,3.0,0,0,0,0,1,0,0,0,1,807,0,50000000.0
3738,176553,2017,23,Premier League,Manchester City,281,1,False,14,9,19,0,0,3.0,0,0,0,0,1,0,0,0,1,807,0,50000000.0
3740,192565,2017,21,Premier League,Manchester City,281,0,False,34,32,19,0,0,2.63,10,0,15,0,4,0,0,5,9,2424,242,90000000.0
3741,203853,2017,20,Premier League,Manchester City,281,1,False,20,8,19,0,0,3.0,0,0,0,0,1,0,0,2,3,533,0,7000000.0
3743,241641,2017,22,Premier League,Manchester City,281,3,True,38,35,19,0,0,2.6,6,0,5,0,0,0,0,20,6,1519,253,50000000.0
3745,314678,2017,17,Premier League,Manchester City,281,3,False,10,5,19,0,0,2.6,0,0,0,0,0,0,0,5,0,49,0,5000000.0
3746,363205,2017,20,Premier League,Manchester City,281,0,False,32,29,19,0,0,2.69,13,0,4,0,6,0,0,10,14,1671,129,80000000.0
3747,406635,2017,17,Premier League,Manchester City,281,0,False,13,5,19,0,0,3.0,0,0,1,0,0,0,0,5,0,43,0,7000000.0
3749,26399,2018,30,Premier League,Manchester City,281,0,False,34,33,20,0,0,2.61,21,0,7,2,3,0,0,2,23,2480,118,65000000.0
3751,40423,2018,35,Premier League,Manchester City,281,2,False,2,0,20,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2500000.0
3753,53622,2018,27,Premier League,Manchester City,281,3,False,32,31,20,0,0,2.55,6,0,3,0,3,0,0,8,6,2135,356,50000000.0
3757,145707,2018,26,Premier League,Manchester City,281,1,False,26,11,20,0,0,2.45,1,0,0,0,1,0,0,2,1,806,806,20000000.0
3759,171424,2018,27,Premier League,Manchester City,281,0,True,37,27,20,0,0,2.52,7,0,4,0,0,0,0,13,9,1339,191,60000000.0
3761,186590,2018,24,Premier League,Manchester City,281,1,False,34,24,20,0,0,2.42,0,0,0,0,1,0,0,4,2,1762,0,60000000.0
3763,203853,2018,21,Premier League,Manchester City,281,1,False,21,14,20,0,0,3.0,0,0,3,0,1,0,0,0,2,1153,0,20000000.0
3765,241641,2018,23,Premier League,Manchester City,281,3,False,37,36,20,0,0,2.56,7,0,8,0,3,0,0,5,4,2853,408,100000000.0
3766,340460,2018,21,Premier League,Manchester City,281,1,False,1,0,20,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2500000.0
3767,363205,2018,21,Premier League,Manchester City,281,0,False,36,29,20,0,0,2.55,7,0,3,1,1,0,0,21,4,1019,146,70000000.0
3768,406635,2018,18,Premier League,Manchester City,281,0,False,29,13,20,0,0,2.77,1,0,0,0,0,0,0,10,2,327,327,25000000.0
3769,26485,2021,32,Ligue 1,Olympique Lyon,1041,1,True,28,24,11,0,0,1.75,0,0,1,0,6,0,0,5,10,1626,0,3500000.0
3771,57370,2021,33,Ligue 1,Olympique Lyon,1041,1,True,32,17,11,0,0,1.82,0,0,0,0,3,1,0,4,4,1126,0,1000000.0
3773,86792,2021,29,Ligue 1,Olympique Lyon,1041,3,True,18,11,11,0,0,2.18,2,0,3,0,0,0,0,2,8,684,342,7000000.0
3774,135617,2021,29,Ligue 1,Olympique Lyon,1041,3,False,33,29,11,0,0,1.52,1,0,1,0,3,0,1,8,6,1860,1860,9000000.0
3775,174915,2021,33,Ligue 1,Olympique Lyon,1041,0,False,14,12,11,0,0,1.33,1,0,1,0,3,0,0,6,6,573,573,1500000.0
3777,204072,2021,27,Ligue 1,Olympique Lyon,1041,1,False,35,18,11,0,0,2.11,0,0,1,0,3,0,0,6,3,1101,0,1500000.0
3778,228975,2021,26,Ligue 1,Olympique Lyon,1041,2,False,35,6,11,2,6,1.83,0,0,0,0,0,0,0,2,0,434,0,800000.0
3779,229004,2021,24,Ligue 1,Olympique Lyon,1041,0,False,30,30,11,0,0,1.77,21,0,4,5,6,0,0,5,9,2210,105,20000000.0
3780,234781,2021,24,Ligue 1,Olympique Lyon,1041,0,False,1,1,11,0,0,0.0,0,0,0,0,0,1,0,0,0,65,0,15000000.0
3782,277114,2021,26,Ligue 1,Olympique Lyon,1041,1,False,17,15,11,0,0,1.53,3,0,1,0,2,0,0,3,2,1001,334,14000000.0
3783,315110,2021,28,Ligue 1,Olympique Lyon,1041,0,False,30,30,11,0,0,1.6,12,0,5,2,3,0,0,4,11,2303,192,15000000.0
3788,395693,2021,23,Ligue 1,Olympique Lyon,1041,3,False,36,36,11,0,0,1.64,6,0,4,0,1,0,0,7,12,2509,418,25000000.0
3791,461581,2021,22,Ligue 1,Olympique Lyon,1041,2,False,3,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,250000.0
3792,520624,2021,23,Ligue 1,Olympique Lyon,1041,3,False,20,20,11,0,0,1.55,0,0,4,0,2,0,0,1,8,1639,0,40000000.0
3793,555076,2021,22,Ligue 1,Olympique Lyon,1041,3,True,14,14,11,0,0,1.64,3,0,0,0,0,0,0,5,3,887,296,15000000.0
3794,607223,2021,17,Ligue 1,Olympique Lyon,1041,3,False,23,16,11,0,0,1.63,0,0,1,0,1,0,0,13,3,430,0,18000000.0
3795,607225,2021,18,Ligue 1,Olympique Lyon,1041,3,False,1,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,600000.0
3798,620322,2021,18,Ligue 1,Olympique Lyon,1041,1,False,37,30,11,0,0,1.7,0,1,4,0,3,0,0,9,6,1878,0,12000000.0
3801,708265,2021,18,Ligue 1,Olympique Lyon,1041,0,False,19,11,11,0,0,1.82,0,0,1,0,0,0,0,9,2,256,0,1000000.0
3803,729680,2021,18,Ligue 1,Olympique Lyon,1041,0,False,1,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
3804,744942,2021,18,Ligue 1,Olympique Lyon,1041,0,False,2,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
3805,802987,2021,17,Ligue 1,Olympique Lyon,1041,1,False,6,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
3806,27389,2021,34,Ligue 1,RC Strasbourg Alsace,667,0,False,35,35,14,0,0,1.6,11,0,4,1,0,0,0,7,18,2396,218,2000000.0
3807,60558,2021,31,Ligue 1,RC Strasbourg Alsace,667,1,True,16,12,14,0,0,1.67,1,0,1,0,4,0,0,3,0,857,857,1200000.0
3808,77383,2021,38,Ligue 1,RC Strasbourg Alsace,667,2,False,34,1,14,1,0,3.0,0,0,0,0,0,0,0,0,0,90,0,200000.0
3809,125783,2021,27,Ligue 1,RC Strasbourg Alsace,667,3,False,36,32,14,0,0,1.81,1,0,0,0,4,0,0,5,17,2182,2182,4000000.0
3811,146805,2021,29,Ligue 1,RC Strasbourg Alsace,667,0,False,29,15,14,0,0,1.27,2,0,0,0,1,0,0,13,1,315,158,1200000.0
3812,178313,2021,27,Ligue 1,RC Strasbourg Alsace,667,3,False,31,25,14,0,0,1.76,1,0,1,0,2,0,0,14,11,1000,1000,3000000.0
3814,250844,2021,26,Ligue 1,RC Strasbourg Alsace,667,1,False,32,31,14,0,0,1.42,1,0,0,0,8,1,0,1,2,2696,2696,10000000.0
3817,344888,2021,26,Ligue 1,RC Strasbourg Alsace,667,0,False,33,31,14,0,0,1.52,11,0,2,2,2,0,0,15,10,1536,140,12000000.0
3818,352392,2021,22,Ligue 1,RC Strasbourg Alsace,667,1,True,35,31,14,0,0,1.65,1,0,1,0,5,0,0,2,7,2507,2507,5000000.0
3819,354352,2021,26,Ligue 1,RC Strasbourg Alsace,667,1,False,33,33,14,0,0,1.7,0,0,4,0,4,0,0,5,9,2520,0,7000000.0
3824,427161,2021,25,Ligue 1,RC Strasbourg Alsace,667,0,False,3,1,14,0,0,3.0,0,0,0,0,0,0,0,1,0,0,0,2000000.0
3828,628835,2021,18,Ligue 1,RC Strasbourg Alsace,667,3,False,1,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
3831,830890,2021,20,Ligue 1,RC Strasbourg Alsace,667,1,False,4,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,500000.0
3833,876631,2021,17,Ligue 1,RC Strasbourg Alsace,667,3,False,24,4,14,0,0,2.0,0,0,0,0,1,0,0,3,1,107,0,600000.0
3834,880330,2021,19,Ligue 1,RC Strasbourg Alsace,667,0,False,23,8,14,0,0,1.75,0,0,0,0,0,0,0,8,0,120,0,800000.0
3835,891379,2021,19,Ligue 1,RC Strasbourg Alsace,667,3,False,23,5,14,0,0,1.4,0,0,1,0,1,0,0,5,0,85,0,400000.0
3838,991487,2021,15,Ligue 1,RC Strasbourg Alsace,667,3,False,1,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
3839,27486,2020,33,Premier League,Leeds United,399,2,False,34,3,12,1,2,2.0,0,0,0,0,0,0,0,0,0,270,0,800000.0
3841,75067,2020,28,Premier League,Leeds United,399,1,False,26,25,12,0,0,1.52,1,0,0,0,4,0,1,0,1,2187,2187,7000000.0
3844,158764,2020,29,Premier League,Leeds United,399,1,False,38,38,12,0,0,1.55,8,0,2,0,7,0,0,0,2,3411,426,4000000.0
3846,183334,2020,26,Premier League,Leeds United,399,0,False,38,38,12,0,0,1.55,17,0,8,2,3,0,0,1,13,3062,180,22000000.0
3847,246291,2020,26,Premier League,Leeds United,399,1,False,18,15,12,0,0,1.8,1,0,0,0,1,0,0,1,3,1205,1205,20000000.0
3848,296986,2020,21,Premier League,Leeds United,399,0,False,37,27,12,0,0,1.48,1,0,2,0,3,0,0,13,11,1337,1337,6000000.0
3850,351749,2020,24,Premier League,Leeds United,399,3,False,29,29,12,0,0,1.83,1,0,2,0,10,0,0,1,3,2428,2428,30000000.0
3851,392763,2020,20,Premier League,Leeds United,399,0,False,32,14,12,0,0,1.14,0,0,0,0,0,0,0,14,0,341,0,1500000.0
3853,411295,2020,23,Premier League,Leeds United,399,0,False,30,30,12,0,0,1.67,6,0,9,0,3,0,0,4,7,2363,394,30000000.0
3856,503980,2020,18,Premier League,Leeds United,399,0,False,8,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1300000.0
3858,532178,2020,18,Premier League,Leeds United,399,3,False,1,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
3859,534700,2020,20,Premier League,Leeds United,399,3,False,31,13,12,0,0,1.38,0,0,0,0,0,0,0,10,2,452,0,2500000.0
3861,596446,2020,20,Premier League,Leeds United,399,1,False,25,2,12,0,0,0.5,0,0,0,0,0,0,0,2,0,31,0,800000.0
3862,597659,2020,17,Premier League,Leeds United,399,1,False,7,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
3863,734375,2020,18,Premier League,Leeds United,399,3,False,18,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,150000.0
3865,35249,2021,31,Serie A,Udinese Calcio,410,0,False,2,2,8,0,0,2.0,0,0,1,0,1,0,0,2,0,20,0,2900000.0
3866,44948,2021,31,Serie A,Udinese Calcio,410,0,False,16,4,8,0,0,0.75,2,0,1,0,1,0,0,4,0,54,27,875000.0
3867,47513,2021,33,Serie A,Udinese Calcio,410,3,False,37,22,8,0,0,1.5,0,0,1,0,2,0,0,16,4,618,0,400000.0
3869,54581,2021,31,Serie A,Udinese Calcio,410,0,False,28,7,8,0,0,1.86,1,0,1,0,1,0,0,6,1,182,182,700000.0
3870,56830,2021,34,Serie A,Udinese Calcio,410,1,False,19,2,8,0,0,0.0,0,0,0,0,0,0,0,0,0,180,0,350000.0
3874,104597,2021,31,Serie A,Udinese Calcio,410,1,False,33,27,8,0,0,1.26,1,0,1,0,2,0,0,4,6,2034,2034,3500000.0
3875,112302,2021,30,Serie A,Udinese Calcio,410,3,False,25,24,8,0,0,1.25,3,0,5,1,8,1,0,2,8,1801,600,6500000.0
3877,130388,2021,29,Serie A,Udinese Calcio,410,2,True,3,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50000.0
3878,210178,2021,27,Serie A,Udinese Calcio,410,1,False,17,15,8,0,0,1.33,2,0,0,0,2,0,1,0,0,1342,671,5000000.0
3879,238993,2021,25,Serie A,Udinese Calcio,410,2,False,2,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,600000.0
3880,255744,2021,26,Serie A,Udinese Calcio,410,1,False,17,17,8,0,0,1.12,0,0,0,0,5,0,0,0,5,1426,0,5000000.0
3881,255744,2021,26,Serie A,Udinese Calcio,410,1,False,17,17,8,0,0,1.12,0,0,0,0,5,0,0,0,5,1426,0,5000000.0
3887,339707,2021,23,Serie A,Udinese Calcio,410,0,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1500000.0
3890,465279,2021,20,Serie A,Udinese Calcio,410,3,False,8,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,100000.0
3891,487828,2021,19,Serie A,Udinese Calcio,410,2,False,17,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,200000.0
3892,491693,2021,21,Serie A,Udinese Calcio,410,1,False,32,20,8,0,0,1.2,0,0,1,0,6,0,0,1,4,1695,0,6000000.0
3893,491693,2021,21,Serie A,Udinese Calcio,410,1,False,32,20,8,0,0,1.2,0,0,1,0,6,0,0,1,4,1695,0,6000000.0
3894,528833,2021,19,Serie A,Udinese Calcio,410,3,True,37,22,8,0,0,1.0,2,0,2,0,0,0,0,21,0,469,235,3500000.0
3895,546880,2021,19,Serie A,Udinese Calcio,410,1,True,36,28,8,0,0,1.04,0,0,0,0,4,0,0,21,7,760,0,5000000.0
3896,556385,2021,18,Serie A,Udinese Calcio,410,1,True,36,35,8,0,0,1.23,5,0,3,0,4,0,0,6,13,2483,497,17000000.0
3897,574889,2021,19,Serie A,Udinese Calcio,410,0,False,6,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,125000.0
3898,595809,2021,23,Serie A,Udinese Calcio,410,0,False,28,28,8,0,0,1.14,11,0,0,0,2,0,0,4,7,2177,198,10000000.0
3900,617170,2021,19,Serie A,Udinese Calcio,410,3,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,700000.0
3903,704693,2021,18,Serie A,Udinese Calcio,410,1,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50000.0
3905,704709,2021,18,Serie A,Udinese Calcio,410,3,False,2,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50000.0
3907,704711,2021,18,Serie A,Udinese Calcio,410,1,False,1,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,25000.0
3911,61891,2019,28,Ligue 1,FC Nantes,995,1,False,10,10,10,0,0,1.9,0,0,0,0,4,0,0,0,1,835,0,2200000.0
3917,184935,2019,27,Ligue 1,FC Nantes,995,0,False,22,21,10,0,0,1.43,4,0,0,0,1,0,0,3,3,1616,404,4000000.0
3919,270051,2019,27,Ligue 1,FC Nantes,995,1,False,25,25,10,0,0,1.44,1,0,1,0,4,1,0,0,1,2179,2179,4000000.0
3920,274862,2019,23,Ligue 1,FC Nantes,995,0,False,26,26,10,0,0,1.38,5,0,5,0,2,0,0,1,5,2182,436,6500000.0
3921,288225,2019,21,Ligue 1,FC Nantes,995,3,False,24,24,10,0,0,1.25,5,0,1,0,0,0,0,2,15,1858,372,8000000.0
3922,332889,2019,24,Ligue 1,FC Nantes,995,3,False,3,3,10,0,0,1.33,0,0,1,0,0,0,0,0,0,270,0,16000000.0
3923,353365,2019,23,Ligue 1,FC Nantes,995,0,False,1,1,10,0,0,0.0,0,0,0,0,0,0,0,0,1,15,0,2400000.0
3924,353403,2019,22,Ligue 1,FC Nantes,995,3,False,28,17,10,0,0,1.65,0,0,0,0,0,0,0,14,1,510,0,3200000.0
3929,28356,2020,32,Ligue 1,FC Nantes,995,2,False,37,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,250000.0
3931,102744,2020,29,Ligue 1,FC Nantes,995,1,True,26,25,5,0,0,1.04,0,0,1,0,3,0,0,2,3,2067,0,2000000.0
3932,111038,2020,28,Ligue 1,FC Nantes,995,1,False,35,22,5,0,0,1.14,0,0,2,0,3,0,0,6,3,1552,0,1800000.0
3934,140803,2020,25,Ligue 1,FC Nantes,995,0,False,13,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2000000.0
3935,168471,2020,28,Ligue 1,FC Nantes,995,0,False,36,22,5,0,0,1.0,2,0,0,0,1,0,0,19,3,337,169,2000000.0
3939,242273,2020,23,Ligue 1,FC Nantes,995,3,False,38,32,5,0,0,1.03,0,0,2,0,4,0,0,6,8,2281,0,3200000.0
3940,243737,2020,23,Ligue 1,FC Nantes,995,3,False,17,6,5,0,0,2.0,0,0,0,0,0,0,0,6,0,50,0,300000.0
3941,264956,2020,23,Ligue 1,FC Nantes,995,0,True,6,3,5,0,0,0.33,0,0,0,0,0,0,0,3,0,33,0,2500000.0
3942,270051,2020,28,Ligue 1,FC Nantes,995,1,False,36,34,5,0,0,1.09,1,0,1,0,3,0,1,5,0,2664,2664,4000000.0
3946,353403,2020,23,Ligue 1,FC Nantes,995,3,False,5,1,5,0,0,1.0,0,0,0,0,0,0,0,0,1,83,0,750000.0
3948,394906,2020,28,Ligue 1,FC Nantes,995,1,False,29,22,5,0,0,0.77,1,0,0,0,6,0,0,3,4,1701,1701,2000000.0
3952,635336,2020,21,Ligue 1,FC Nantes,995,3,False,34,33,5,0,0,1.12,7,0,3,5,4,0,1,5,14,2389,341,12000000.0
3953,807648,2020,20,Ligue 1,FC Nantes,995,1,False,5,2,5,0,0,0.5,0,0,0,0,0,0,0,2,0,6,0,200000.0
3956,102744,2021,30,Ligue 1,FC Nantes,995,1,False,30,28,8,0,0,1.54,0,0,3,0,0,0,1,15,7,1317,0,1800000.0
3957,111038,2021,29,Ligue 1,FC Nantes,995,1,False,36,32,8,0,0,1.5,0,1,0,0,4,0,0,10,3,2092,0,2000000.0
3958,139279,2021,33,Ligue 1,FC Nantes,995,1,False,31,30,8,0,0,1.5,1,0,0,0,6,1,0,1,3,2451,2451,1500000.0
3960,168471,2021,29,Ligue 1,FC Nantes,995,0,False,11,6,8,0,0,1.33,0,0,0,0,0,0,0,4,2,188,0,1200000.0
3966,264956,2021,24,Ligue 1,FC Nantes,995,0,False,14,7,8,0,0,1.14,0,0,0,0,1,0,0,7,0,77,0,1500000.0
3967,270051,2021,29,Ligue 1,FC Nantes,995,1,False,36,36,8,0,0,1.42,6,0,1,0,8,0,0,0,4,3150,525,5000000.0
3969,282028,2021,25,Ligue 1,FC Nantes,995,2,True,18,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,800000.0
3970,288225,2021,23,Ligue 1,FC Nantes,995,3,False,35,35,8,0,0,1.46,10,0,5,5,10,0,0,0,17,2977,298,16000000.0
3972,353403,2021,24,Ligue 1,FC Nantes,995,3,False,34,30,8,0,0,1.33,0,0,1,0,5,0,0,14,6,1501,0,3000000.0
3975,463620,2021,19,Ligue 1,FC Nantes,995,0,True,28,22,8,0,0,1.41,2,0,1,0,1,0,0,18,4,530,265,4000000.0
3976,487969,2021,22,Ligue 1,FC Nantes,995,0,False,37,36,8,0,0,1.53,12,0,5,0,2,0,0,2,13,2958,247,16000000.0
3977,548650,2021,22,Ligue 1,FC Nantes,995,0,False,33,24,8,0,0,1.25,2,0,4,0,1,0,0,14,10,1008,504,3000000.0
3978,557613,2021,19,Ligue 1,FC Nantes,995,1,False,33,28,8,0,0,1.54,2,0,3,0,0,0,0,7,5,1924,962,5000000.0
3980,773795,2021,19,Ligue 1,FC Nantes,995,3,False,9,0,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,400000.0
3982,822116,2021,20,Ligue 1,FC Nantes,995,1,False,9,2,8,0,0,1.5,0,0,0,0,0,0,0,2,0,3,0,200000.0
3983,830265,2021,18,Ligue 1,FC Nantes,995,3,False,8,2,8,0,0,1.0,0,0,0,0,0,0,0,2,0,4,0,150000.0
3985,28396,2017,31,Serie A,AS Roma,12,0,False,37,36,18,0,0,1.97,16,0,2,0,6,0,0,3,4,3019,189,25000000.0
3987,46156,2017,31,Serie A,AS Roma,12,1,True,37,35,18,0,0,1.94,2,0,12,0,3,0,0,1,2,3061,1531,12000000.0
3988,54984,2017,28,Serie A,AS Roma,12,0,False,28,25,18,0,0,1.96,5,0,4,2,0,0,0,8,7,1607,321,20000000.0
3990,68864,2017,27,Serie A,AS Roma,12,3,False,35,32,18,0,0,2.0,1,0,0,0,4,0,0,6,8,2260,2260,28000000.0
3991,80894,2017,26,Serie A,AS Roma,12,2,False,38,1,18,1,0,3.0,0,0,0,0,0,0,0,0,0,90,0,7000000.0
3995,121985,2017,26,Serie A,AS Roma,12,1,False,37,22,18,0,0,1.91,0,0,0,0,4,0,1,4,0,1656,0,13000000.0
3997,163222,2017,26,Serie A,AS Roma,12,0,True,21,15,18,0,0,1.8,1,0,0,1,1,0,0,10,5,478,478,10000000.0
3998,181778,2017,22,Serie A,AS Roma,12,1,False,12,1,18,0,0,3.0,0,0,0,0,0,0,0,1,0,15,0,20000000.0
4000,205006,2017,22,Serie A,AS Roma,12,1,False,4,1,18,0,0,3.0,0,0,0,0,0,0,0,0,1,82,0,9000000.0
4001,242086,2017,21,Serie A,AS Roma,12,0,True,28,22,18,0,0,1.73,2,0,0,0,0,0,0,12,5,984,492,20000000.0
4003,341647,2017,19,Serie A,AS Roma,12,0,False,36,26,18,0,0,1.92,7,0,1,0,0,0,0,11,15,1254,179,27000000.0
4005,346567,2017,18,Serie A,AS Roma,12,1,False,8,0,18,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,250000.0
4006,28947,2017,30,Bundesliga,Borussia Dortmund,16,3,False,28,19,12,0,0,1.74,0,0,2,0,3,0,0,3,7,1207,0,8000000.0
4007,35207,2017,28,Bundesliga,Borussia Dortmund,16,3,False,11,11,12,0,0,1.64,7,0,0,0,1,0,0,0,7,935,134,35000000.0
4012,93922,2017,25,Bundesliga,Borussia Dortmund,16,1,False,1,0,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1000000.0
4013,99922,2017,26,Bundesliga,Borussia Dortmund,16,1,False,15,12,12,0,0,1.25,2,0,1,0,1,0,0,3,1,806,403,17500000.0
4014,129674,2017,22,Bundesliga,Borussia Dortmund,16,1,False,20,16,12,0,0,1.94,1,0,2,0,1,0,0,3,1,1208,1208,5000000.0
4015,143891,2017,23,Bundesliga,Borussia Dortmund,16,0,True,22,20,12,0,0,1.75,9,0,2,0,0,0,0,5,9,1206,134,20000000.0
4016,170986,2017,23,Bundesliga,Borussia Dortmund,16,1,False,11,9,12,0,0,1.22,1,0,1,0,0,0,0,3,3,546,546,18000000.0
4018,274461,2017,19,Bundesliga,Borussia Dortmund,16,1,False,2,1,12,0,0,3.0,0,0,0,0,0,0,0,1,0,13,0,1500000.0
4019,284730,2017,21,Bundesliga,Borussia Dortmund,16,1,False,15,11,12,0,0,1.82,0,0,0,0,2,0,0,1,0,903,0,22000000.0
4021,315779,2017,18,Bundesliga,Borussia Dortmund,16,0,False,32,32,12,0,0,1.69,4,0,6,0,1,0,0,5,13,2312,578,45000000.0
4023,349066,2017,17,Bundesliga,Borussia Dortmund,16,0,False,20,5,12,0,0,1.2,0,0,0,0,0,0,0,4,1,116,0,6000000.0
4027,57995,2018,28,Bundesliga,VfB Stuttgart,79,3,True,24,20,0,0,0,0.8,2,0,2,0,0,0,0,12,4,946,473,4000000.0
4028,68033,2018,26,Bundesliga,VfB Stuttgart,79,0,False,13,13,0,0,0,0.54,5,0,1,1,3,0,0,0,9,1013,203,7000000.0
4030,160938,2018,23,Bundesliga,VfB Stuttgart,79,1,True,24,23,0,0,0,0.96,2,0,0,0,3,0,0,0,1,2025,1013,6000000.0
4032,243606,2018,21,Bundesliga,VfB Stuttgart,79,0,False,26,24,0,0,0,0.96,5,0,2,0,4,0,0,13,10,955,191,4000000.0
4035,353366,2018,22,Bundesliga,VfB Stuttgart,79,1,False,29,29,0,0,0,0.86,0,1,0,0,3,0,0,0,1,2606,0,30000000.0
4036,361260,2018,18,Bundesliga,VfB Stuttgart,79,1,False,16,15,0,0,0,0.87,3,0,0,0,4,0,0,0,0,1350,450,15000000.0
4038,451340,2018,19,Bundesliga,VfB Stuttgart,79,3,False,13,2,0,0,0,0.0,0,0,0,0,0,0,0,2,0,40,0,300000.0
4039,486031,2018,20,Bundesliga,VfB Stuttgart,79,0,False,31,30,0,0,0,0.8,2,0,3,0,2,0,1,7,6,2160,1080,6500000.0
4043,60394,2020,27,Bundesliga,VfB Stuttgart,79,3,True,31,18,5,0,0,1.17,1,0,2,0,0,0,0,16,2,408,408,1200000.0
4044,146310,2020,27,Bundesliga,VfB Stuttgart,79,3,False,33,33,5,0,0,1.36,3,0,4,0,5,0,0,0,2,2957,986,10000000.0
4045,156779,2020,25,Bundesliga,VfB Stuttgart,79,3,False,14,8,5,0,0,1.25,0,0,2,0,0,0,0,5,3,311,0,2500000.0
4048,187624,2020,25,Bundesliga,VfB Stuttgart,79,2,False,34,1,5,0,1,3.0,0,0,0,0,0,0,0,0,0,90,0,500000.0
4049,193004,2020,23,Bundesliga,VfB Stuttgart,79,1,False,32,31,5,0,0,1.29,0,0,1,0,3,0,0,1,1,2711,0,9000000.0
4050,193534,2020,29,Bundesliga,VfB Stuttgart,79,0,False,9,6,5,0,0,2.0,0,0,0,0,0,0,0,6,0,40,0,500000.0
4055,293194,2020,22,Bundesliga,VfB Stuttgart,79,1,False,28,26,5,0,0,1.58,0,0,10,0,2,0,0,1,9,2048,0,16000000.0
4056,369567,2020,22,Bundesliga,VfB Stuttgart,79,0,False,34,33,5,0,0,1.27,16,0,6,0,1,0,0,10,13,2138,134,22000000.0
4057,386786,2020,19,Bundesliga,VfB Stuttgart,79,0,True,22,14,5,0,0,1.29,0,0,1,0,0,0,0,14,0,203,0,1000000.0
4058,415912,2020,22,Bundesliga,VfB Stuttgart,79,1,True,25,21,5,0,0,1.48,0,0,0,0,5,0,0,2,11,1471,0,6000000.0
4062,486031,2020,22,Bundesliga,VfB Stuttgart,79,0,False,15,15,5,0,0,1.2,6,0,2,3,5,0,0,5,4,933,156,22000000.0
4063,538971,2020,18,Bundesliga,VfB Stuttgart,79,3,False,12,6,5,0,0,0.5,0,0,0,0,2,0,1,3,2,252,0,1800000.0
4064,540302,2020,19,Bundesliga,VfB Stuttgart,79,3,False,32,25,5,0,0,1.04,1,0,3,0,1,0,0,13,11,1194,1194,5000000.0
4065,572919,2020,16,Bundesliga,VfB Stuttgart,79,0,False,3,1,5,0,0,0.0,0,0,0,0,0,0,0,1,0,16,0,1000000.0
4067,618425,2020,19,Bundesliga,VfB Stuttgart,79,0,False,32,31,5,0,0,1.35,2,0,1,0,2,0,0,14,16,1507,754,5000000.0
4068,29241,2019,34,Ligue 1,Paris Saint-Germain,583,1,False,21,21,14,0,0,2.67,0,0,0,0,1,0,0,1,7,1574,0,4800000.0
4070,45660,2019,30,Ligue 1,Paris Saint-Germain,583,0,False,16,9,14,0,0,2.67,3,0,1,0,0,0,0,4,4,450,150,4000000.0
4072,68290,2019,27,Ligue 1,Paris Saint-Germain,583,0,False,15,15,14,0,0,2.67,13,0,6,4,2,1,0,0,3,1322,102,128000000.0
4073,68863,2019,26,Ligue 1,Paris Saint-Germain,583,0,True,21,20,14,0,0,2.65,12,0,3,0,0,0,0,6,7,1269,106,60000000.0
