Unnamed: 0,player_id,Season,Date,Left,Joined,MV,Fee
1660,699702,21/22,"Jul1,2021",U.BerlinU17,U.BerlinU19,-,-
1661,699702,19/20,"Jul1,2019",U.BerlinYth.,U.BerlinU17,-,-
1662,361575,21/22,"Jun30,2022",Trabzonspor,UnionBerlin,€2.30m,Endofloan
1663,361575,21/22,"Jan12,2022",UnionBerlin,Trabzonspor,€2.50m,Loanfee:€200k
1664,361575,21/22,"Jul1,2021",LechPoznan,UnionBerlin,€3.50m,€2.50m
1665,361575,18/19,"Jun30,2019",GKSKatowice,LechPoznan,€600k,Endofloan
1666,361575,18/19,"Aug31,2018",LechPoznan,GKSKatowice,€175k,loantransfer
1667,361575,18/19,"Aug30,2018",Z.Sosnowiec,LechPoznan,€175k,Endofloan
1668,361575,17/18,"Jan1,2018",LechPoznan,Z.Sosnowiec,€100k,loantransfer
1669,361575,16/17,"Jan9,2017",LechU19,LechPoznan,-,-
1670,72792,20/21,"Jul15,2020",F.Düsseldorf,UnionBerlin,€2.80m,freetransfer
1671,72792,17/18,"Jul1,2017",GreutherFürth,F.Düsseldorf,€900k,freetransfer
1672,53437,21/22,"Aug30,2021",FCSchalke04,UnionBerlin,€600k,freetransfer
1673,53437,17/18,"Jul15,2017",E.Frankfurt,FCSchalke04,€3.50m,€4.50m
1674,370789,18/19,"Jul31,2018",Viking,UnionBerlin,€400k,€150k
1675,370789,15/16,"Jul24,2015",VikingFKYouth,Viking,-,-
1676,124410,21/22,"Jul1,2021",FCAugsburg,UnionBerlin,€5.00m,freetransfer
1677,124410,17/18,"Jul1,2017",RBLeipzig,FCAugsburg,€750k,freetransfer
1678,234029,17/18,"Jul1,2017",KarlsruherSC,UnionBerlin,€600k,freetransfer
1679,234029,15/16,"Aug11,2015",TSGHoffenheim,KarlsruherSC,€100k,?
1680,234029,15/16,"Jul1,2015",HoffenheimII,TSGHoffenheim,€100k,-
1681,454863,21/22,"Jan21,2022",DunajskaStreda,UnionBerlin,€1.60m,€1.00m
1682,454863,20/21,"Sep9,2020",Genoa,DunajskaStreda,€400k,?
1683,454863,19/20,"Aug31,2020",DunajskaStreda,Genoa,€400k,Endofloan
1684,454863,19/20,"Jan30,2020",Genoa,DunajskaStreda,€400k,loantransfer
1685,454863,19/20,"Jan16,2020",ChievoVerona,Genoa,€400k,Endofloan
1686,454863,19/20,"Aug21,2019",Genoa,ChievoVerona,€400k,loantransfer
1687,454863,18/19,"Jan25,2019",MTKBudapest,Genoa,€400k,€1.00m
1688,454863,16/17,"Jan1,2017",MTKU19,MTKBudapest,-,-
1689,454863,16/17,"Jul1,2016",MTKU17,MTKU19,-,-
1690,454863,15/16,"Jul1,2015",MTKYth.,MTKU17,-,-
1691,168543,21/22,"Jul1,2021",1.FSVMainz05,UnionBerlin,€2.50m,freetransfer
1692,168543,16/17,"Aug25,2016",B.Leverkusen,1.FSVMainz05,€3.00m,€5.00m
1693,168543,15/16,"Jun30,2016",WerderBremen,B.Leverkusen,€3.00m,Endofloan
1694,94137,21/22,"Aug30,2021",WerderBremen,UnionBerlin,€3.00m,€1.00m
1695,94137,18/19,"Jul1,2018",1.FCNuremberg,WerderBremen,€2.50m,freetransfer
1696,94137,15/16,"Jul1,2015",Rot-WeißErfurt,1.FCNuremberg,€500k,freetransfer
1697,548803,21/22,"Jun30,2022",KuPS,UnionBerlin,€200k,Endofloan
1698,548803,21/22,"Jan18,2022",UnionBerlin,KuPS,€200k,loantransfer
1699,548803,20/21,"Aug16,2020",U.BerlinU19,UnionBerlin,-,-
1700,548803,19/20,"Jul1,2019",U.BerlinU17,U.BerlinU19,-,-
1701,548803,18/19,"Jul1,2018",U.BerlinYth.,U.BerlinU17,-,-
1702,548803,15/16,"Jul1,2015",RudowYouth,U.BerlinYth.,-,freetransfer
1703,692713,20/21,"Jul1,2020",U.BerlinU17,U.BerlinU19,-,-
1704,692713,19/20,"Jul1,2019",BFCPreussenJ.,U.BerlinU17,-,freetransfer
1705,164759,21/22,"Jun30,2022",LegiaWarszawa,UnionBerlin,€1.20m,Endofloan
1706,164759,21/22,"Jan27,2022",UnionBerlin,LegiaWarszawa,€1.00m,loantransfer
1707,164759,21/22,"Jul1,2021",LegiaWarszawa,UnionBerlin,€2.50m,freetransfer
1708,164759,19/20,"Sep19,2019",QPR,LegiaWarszawa,€1.50m,freetransfer
1709,164759,16/17,"Jan31,2017",HellasVerona,QPR,€1.20m,€2.00m
1710,164759,16/17,"Jan30,2017",QPR,HellasVerona,€1.20m,Endofloan
1711,164759,16/17,"Aug31,2016",HellasVerona,QPR,€1.20m,loantransfer
1712,164759,16/17,"Jul1,2016",Sampdoria,HellasVerona,€1.20m,€2.00m
1713,164759,15/16,"Jun30,2016",HellasVerona,Sampdoria,€1.20m,Endofloan
1714,164759,15/16,"Aug31,2015",Sampdoria,HellasVerona,€700k,loantransfer
1715,451403,20/21,"Jun30,2021",HallescherFC,UnionBerlin,€250k,Endofloan
1716,451403,20/21,"Jul31,2020",UnionBerlin,HallescherFC,€200k,loantransfer
1717,451403,19/20,"Jul1,2019",U.BerlinU19,UnionBerlin,-,-
1718,451403,18/19,"Jul1,2018",U.BerlinU17,U.BerlinU19,-,-
1719,451403,16/17,"Jul1,2016",U.BerlinYth.,U.BerlinU17,-,-
1720,79377,21/22,"Jul1,2021",Hannover96,UnionBerlin,€2.50m,freetransfer
1721,79377,18/19,"Jul1,2018",HerthaBSC,Hannover96,€3.50m,€4.50m
1722,79377,17/18,"Jun30,2018",F.Düsseldorf,HerthaBSC,€3.50m,Endofloan
1723,79377,17/18,"Jan23,2018",HerthaBSC,F.Düsseldorf,€1.75m,loantransfer
1724,421726,21/22,"Jul1,2021",YokohamaF.M.,UnionBerlin,€1.30m,€900k
